srm,hz,pd,id,isEncode,hz:1,rc,prithis,jm,gbk,big5,hk,unicode,gb20902,xh,hz123,new20161021,gbgeneral
890,樖,27819,22876,1,,0,0,0,0,1,0,27158,1,22876,樖,0,0
891,釥,30672,22877,1,,0,0,0,0,0,1,37349,1,22877,,0,0
8910,銷,8430,22878,1,,0,0,0,0,1,0,37559,1,22878,銷,0,1
8910,鈔,9932,22879,1,,0,1,0,0,1,0,37396,1,22879,鈔,0,1
8910,鐒,10010,22880,1,,0,2,0,0,1,0,37906,1,22880,鐒,0,1
8910,鋿,27823,22881,1,,0,3,0,0,1,0,37631,1,22881,鋿,0,0
8910,鏛,30666,22882,1,,0,4,0,0,0,1,37851,1,22882,,0,0
8910,鐣,34296,22883,1,,0,5,0,1,0,0,37923,1,22883,,0,0
8911,鏜,9719,22884,1,,0,0,0,0,1,0,37852,1,22884,鏜,0,0
8911,,44196,22885,1,,0,1,0,0,0,1,58543,0,22885,,0,0
8911,,43960,22886,1,,0,2,0,0,0,1,58915,0,22886,,0,0
8913,钂,9864,22887,1,,0,0,0,0,1,0,38018,1,22887,钂,0,1
8915,鏻,27828,22888,1,,0,0,0,0,1,0,37883,1,22888,鏻,0,0
8915,鉡,27829,22889,1,,0,1,0,0,1,0,37473,1,22889,鉡,0,0
8916,鐺,8392,22890,1,,0,0,0,0,1,0,37946,1,22890,鐺,0,1
8917,銧,27830,22891,1,,0,0,0,0,1,0,37543,1,22891,銧,0,0
8917,鎲,9751,22892,1,,0,1,0,0,1,0,37810,1,22892,鎲,0,0
8917,錈,27832,22893,1,,0,2,0,0,1,0,37640,1,22893,錈,0,1
8918,鎖,1399,22894,1,,0,0,0,0,1,0,37782,1,22894,鎖,0,1
8918,鍬,4054,22895,1,,0,1,0,0,1,0,37740,1,22895,鍬,0,1
8918,錟,5749,22896,1,,0,2,0,0,1,0,37663,1,22896,錟,0,1
8918,鈥,6718,22897,1,,0,3,0,0,1,0,37413,1,22897,鈥,0,1
8918,鑜,34296,22898,1,,0,4,0,1,0,0,37980,1,22898,,0,0
8919,銤,9798,22899,1,,0,0,0,0,1,0,37540,1,22899,銤,0,0
8919,鏿,27838,22900,1,,0,1,0,0,1,0,37887,1,22900,鏿,0,0
8919,鑅,27839,22901,1,,0,2,0,0,1,0,37957,1,22901,鑅,0,0
894,,58517,22902,1,,0,0,0,0,0,1,62606,0,22902,,0,0
897,氣,7274,22903,1,,0,0,0,0,1,0,27683,1,22903,氣,0,1
897,氯,3083,22904,1,,0,1,0,0,1,0,27695,1,22904,氯,0,1
897,氭,34296,22905,1,,0,2,0,1,0,0,27693,1,22905,,0,0
8970,罉,8871,22906,1,,0,0,0,0,0,1,32585,1,22906,,0,0
8970,,56611,22907,1,,0,1,0,0,0,1,60574,0,22907,,0,0
8971,饄,10013,22908,1,,0,0,0,1,0,0,39236,1,22908,,0,0
8978,餤,27845,22909,1,,0,0,0,0,1,0,39204,1,22909,餤,0,0
8979,饓,27846,22910,1,,0,0,0,0,1,0,39251,1,22910,饓,0,0
899,橆,27847,22911,1,,0,0,0,0,1,0,27206,1,22911,橆,0,0
9,小,82,22912,1,,0,0,0,0,1,0,23567,1,22912,小,0,1
9,常,225,22913,1,,0,1,1,0,1,0,24120,1,22913,常,0,1
9,當,6863,22914,1,,0,2,1,0,1,0,30070,1,22914,當,0,1
9,黨,8724,22915,1,,0,3,1,0,1,0,40680,1,22915,黨,0,1
9,快,402,22916,1,,0,4,1,0,1,0,24555,1,22916,快,0,1
9,慢,1170,22917,1,,0,5,1,0,1,0,24930,1,22917,慢,0,1
9,類,6996,22918,1,,0,6,1,0,1,0,39006,1,22918,類,0,1
9,九,983,22919,1,九,1,7,0,0,1,0,20061,1,22919,九,0,1
9,玖,3345,22920,1,玖,1,8,0,0,1,0,29590,1,22920,玖,0,1
9,性,187,22921,1,,0,9,1,0,1,0,24615,1,22921,性,0,1
9,忄,29372,22922,1,,0,10,0,0,0,1,24516,1,22922,,0,0
90,少,269,22923,1,,0,0,0,0,1,0,23569,1,22923,少,0,1
90,燈,8830,22924,1,,0,1,1,0,1,0,29128,1,22924,燈,0,1
90,輝,8605,22925,1,,0,2,1,0,1,0,36637,1,22925,輝,0,1
90,叛,2504,22926,1,,0,3,1,0,1,0,21467,1,22926,叛,0,1
90,掌,1258,22927,1,,0,4,0,0,1,0,25484,1,22927,掌,0,1
90,拳,1863,22928,1,,0,5,0,0,1,0,25331,1,22928,拳,0,1
90,煥,2312,22929,1,,0,6,1,0,1,0,29029,1,22929,煥,0,1
90,燦,6244,22930,1,,0,7,1,0,1,0,29158,1,22930,燦,0,1
90,学,29371,22931,1,,0,8,0,0,0,1,23398,1,22931,,0,0
90,弮,28543,22932,1,弮,1,9,0,0,1,0,24366,1,22932,弮,0,0
90,挙,34296,22933,1,,0,10,0,1,0,0,25369,1,22933,,0,0
900,券,749,22934,1,,0,0,0,0,1,0,21048,1,22934,券,0,1
900,悸,3463,22935,1,,0,1,0,0,1,0,24760,1,22935,悸,0,1
900,肖,1581,22936,1,肖,1,2,0,0,1,0,32918,1,22936,肖,0,1
900,脊,6205,22937,1,脊,1,3,0,0,1,0,33034,1,22937,脊,0,1
900,悀,27871,22938,1,,0,4,0,0,1,0,24704,1,22938,悀,0,0
900,憍,27871,22939,1,,0,5,0,0,1,0,24973,1,22939,憍,0,0
900,惼,27872,22940,1,,0,6,0,0,1,0,24828,1,22940,惼,0,0
900,憰,27873,22941,1,,0,7,0,0,1,0,25008,1,22941,憰,0,0
900,恀,27874,22942,1,,0,8,0,0,1,0,24640,1,22942,恀,0,0
900,觠,27875,22943,1,,0,9,0,0,1,0,35296,1,22943,觠,0,0
900,忬,34296,22944,1,,0,10,0,1,0,0,24556,1,22944,,0,0
900,,43778,22945,1,,0,11,0,0,0,1,59200,0,22945,,0,0
900,牚,27877,22946,1,,0,12,0,0,1,0,29274,1,22946,牚,0,1
900,愑,34296,22947,1,,0,13,0,1,0,0,24849,1,22947,,0,0
900,憉,27876,22948,1,,0,14,0,0,1,0,24969,1,22948,憉,0,0
9002,斴,34296,22949,1,,0,0,0,1,0,0,26036,1,22949,,0,0
9005,輝,8605,22950,1,,0,0,0,0,1,0,36637,1,22950,輝,0,1
901,怪,1486,22951,1,,0,0,0,0,1,0,24618,1,22951,怪,0,1
901,慳,4865,22952,1,,0,1,0,0,1,0,24947,1,22952,慳,0,1
901,憕,30665,22953,1,,0,2,0,0,0,1,24981,1,22953,,0,1
901,悂,34296,22954,1,,0,3,0,1,0,0,24706,1,22954,,0,0
901,,37740,22955,1,,0,4,0,0,0,1,60684,0,22955,,0,0
902,慚,10176,22956,1,,0,0,0,0,1,0,24922,1,22956,慚,0,1
902,忻,3407,22957,1,,0,1,0,0,1,0,24571,1,22957,忻,0,1
902,奍,34296,22958,1,,0,2,0,1,0,0,22861,1,22958,,0,0
903,豢,5301,22959,1,,0,0,0,0,1,0,35938,1,22959,豢,0,1
903,慅,27888,22960,1,,0,1,0,0,1,0,24901,1,22960,慅,0,0
903,悿,27889,22961,1,,0,2,0,0,1,0,24767,1,22961,悿,0,0
903,懚,30663,22962,1,,0,3,0,0,0,1,25050,1,22962,,0,0
903,,37739,22963,1,,0,4,0,0,0,1,58969,0,22963,,0,0
903,,57739,22964,1,,0,5,0,0,0,1,58475,0,22964,,0,0
903,裳,3809,22965,1,裳,1,6,0,0,1,0,35059,1,22965,裳,0,1
904,惙,9515,22966,1,,0,0,0,0,1,0,24793,1,22966,惙,0,1
904,怓,27891,22967,1,,0,1,0,0,1,0,24595,1,22967,怓,0,0
904,忏,27892,22968,1,,0,2,0,0,1,0,24527,1,22968,忏,0,0
904,愋,27893,22969,1,,0,3,0,0,1,0,24843,1,22969,愋,0,0
904,懓,30662,22970,1,,0,4,0,0,0,1,25043,1,22970,,0,0
904,厳,8633,22971,1,,0,5,0,1,0,0,21427,1,22971,,0,0
905,惲,4684,22972,1,,0,0,0,0,1,0,24818,1,22972,惲,0,1
905,粦,6180,22973,1,,0,1,0,0,0,1,31910,1,22973,,0,0
9054,叛,2504,22974,1,,0,0,0,0,1,0,21467,1,22974,叛,0,1
906,恬,3656,22975,1,,0,0,0,0,1,0,24684,1,22975,恬,0,1
906,恪,3287,22976,1,,0,1,0,0,1,0,24682,1,22976,恪,0,1
906,憺,9665,22977,1,,0,2,0,0,1,0,25018,1,22977,憺,0,1
906,惛,8369,22978,1,,0,3,0,0,1,0,24795,1,22978,惛,0,1
906,恉,27901,22979,1,,0,4,0,0,1,0,24649,1,22979,恉,0,0
906,,37734,22980,1,,0,5,0,0,0,1,59455,0,22980,,0,0
906,憣,9430,22981,1,,0,6,0,1,0,0,24995,1,22981,,0,0
907,光,440,22982,1,,0,0,0,0,1,0,20809,1,22982,光,0,1
907,党,27904,22983,1,,0,1,0,0,1,0,20826,1,22983,党,0,0
907,忯,27905,22984,1,,0,2,0,0,1,0,24559,1,22984,忯,0,0
907,恌,27906,22985,1,,0,3,0,0,1,0,24652,1,22985,恌,0,0
907,慆,27907,22986,1,,0,4,0,0,1,0,24902,1,22986,慆,0,1
907,麊,27907,22987,1,,0,5,0,0,1,0,40586,1,22987,麊,0,0
907,悗,27908,22988,1,,0,6,0,0,1,0,24727,1,22988,悗,0,0
907,愮,27909,22989,1,,0,7,0,0,1,0,24878,1,22989,愮,0,0
907,灮,34296,22990,1,,0,8,0,1,0,0,28782,1,22990,,0,0
907,,43928,22991,1,,1,9,0,0,0,1,58963,0,22991,,0,0
907,怟,34296,22992,1,,0,10,0,1,0,0,24607,1,22992,,0,0
907,恑,34296,22993,1,,0,11,0,1,0,0,24657,1,22993,,0,0
907,覍,8894,22994,1,,0,12,0,1,0,0,35213,1,22994,,0,0
907,惂,34296,22995,1,,0,13,0,1,0,0,24770,1,22995,,0,0
907,覚,7541,22996,1,,0,14,0,1,0,0,35226,1,22996,,0,0
907,鼡,34296,22997,1,,0,15,0,1,0,0,40737,1,22997,,0,0
907,懚,31545,22998,1,懚,1,16,0,1,0,1,25050,1,22998,,0,0
908,慏,27917,22999,1,,0,0,0,0,1,0,24911,1,22999,慏,0,0
908,悷,27918,23000,1,,0,1,0,0,1,0,24759,1,23000,悷,0,0
908,忺,27919,23001,1,,0,2,0,0,1,0,24570,1,23001,忺,0,1
908,懻,9738,23002,1,,0,3,0,0,1,0,25083,1,23002,懻,0,0
908,慀,27920,23003,1,,0,4,0,0,1,0,24896,1,23003,慀,0,0
908,懫,27921,23004,1,,0,5,0,0,1,0,25067,1,23004,懫,0,0
908,愌,30660,23005,1,,0,6,0,0,0,1,24844,1,23005,,0,0
908,惞,30659,23006,1,,0,7,0,0,0,1,24798,1,23006,,0,0
908,愼,34296,23007,1,,0,8,0,1,0,0,24892,1,23007,,0,0
908,懝,34296,23008,1,,0,9,0,1,0,0,25053,1,23008,,0,0
908,懶,2665,23009,1,,1,10,0,0,1,0,25078,1,23009,懶,0,1
9080,煽,3106,23010,1,,0,0,0,0,1,0,29053,1,23010,煽,0,1
9080,煸,5087,23011,1,,0,1,0,0,1,0,29048,1,23011,煸,0,1
9080,烿,27927,23012,1,,0,2,0,0,1,0,28927,1,23012,烿,0,1
9080,燆,27928,23013,1,,0,3,0,0,1,0,29126,1,23013,燆,0,0
9080,爝,6618,23014,1,,0,4,0,0,1,0,29213,1,23014,爝,0,0
9080,熪,27930,23015,1,,0,5,0,0,1,0,29098,1,23015,熪,0,0
9080,燏,5563,23016,1,,0,6,0,0,1,0,29135,1,23016,燏,0,1
9080,烰,27931,23017,1,,0,7,0,0,1,0,28912,1,23017,烰,0,0
9080,烀,6949,23018,1,,0,8,0,0,0,1,28864,1,23018,,0,1
9080,,37726,23019,1,,0,9,0,0,0,1,57499,0,23019,,0,0
9081,燈,8830,23020,1,,0,0,0,0,1,0,29128,1,23020,燈,0,1
9081,熞,8680,23021,1,,0,1,0,0,1,0,29086,1,23021,熞,0,0
9081,煄,27935,23022,1,,0,2,0,0,1,0,28996,1,23022,煄,0,0
9082,炘,5465,23023,1,,0,0,0,0,1,0,28824,1,23023,炘,0,1
9082,燍,34296,23024,1,,0,1,0,1,0,0,29133,1,23024,,0,0
9083,燻,8701,23025,1,,0,0,0,0,1,0,29179,1,23025,燻,0,0
9083,炵,27938,23026,1,,0,1,0,0,1,0,28853,1,23026,炵,0,0
9083,熥,8745,23027,1,,0,2,0,0,1,0,29093,1,23027,熥,0,1
9083,熢,8847,23028,1,,0,3,0,0,0,1,29090,1,23028,,0,0
9083,爘,9893,23029,1,,0,4,0,1,0,0,29208,1,23029,,0,0
9084,煖,6013,23030,1,,0,0,0,0,1,0,29014,1,23030,煖,0,0
9084,烻,27943,23031,1,,0,1,0,0,1,0,28923,1,23031,烻,0,1
9084,烶,27943,23032,1,,0,2,0,0,1,0,28918,1,23032,烶,0,1
9084,燰,27944,23033,1,,0,3,0,0,1,0,29168,1,23033,燰,0,0
9084,炍,34296,23034,1,,0,4,0,1,0,0,28813,1,23034,,0,0
9084,,37723,23035,1,,1,5,0,0,0,1,60590,0,23035,,0,0
9084,爜,34296,23036,1,,0,6,0,1,0,0,29212,1,23036,,0,0
9085,烽,3471,23037,1,,0,0,0,0,1,0,28925,1,23037,烽,0,1
9085,煇,9712,23038,1,,0,1,0,0,1,0,28999,1,23038,煇,0,0
9086,烙,3366,23039,1,,0,0,0,0,1,0,28889,1,23039,烙,0,1
9086,燔,6498,23040,1,,0,1,0,0,1,0,29140,1,23040,燔,0,0
9086,焝,30650,23041,1,,0,2,0,0,0,1,28957,1,23041,,0,0
9086,煯,34296,23042,1,,0,3,0,1,0,0,29039,1,23042,,0,0
9087,焰,2617,23043,1,,0,0,0,0,1,0,28976,1,23043,焰,0,1
9087,烑,9340,23044,1,,0,1,0,0,1,0,28881,1,23044,烑,0,1
9087,熩,7088,23045,1,,0,2,0,0,1,0,29097,1,23045,熩,0,0
9087,熖,30655,23046,1,,0,3,0,0,0,1,29078,1,23046,,0,0
9087,灹,30655,23047,1,,0,4,0,0,0,1,28793,1,23047,,0,0
9087,熎,30649,23048,1,,0,5,0,0,0,1,29070,1,23048,,0,0
9087,,42673,23049,1,,0,6,0,0,0,1,57875,0,23049,,0,0
9088,煥,2312,23050,1,,0,0,0,0,1,0,29029,1,23050,煥,0,1
9088,炊,3581,23051,1,,0,1,0,0,1,0,28810,1,23051,炊,0,1
9088,熐,27959,23052,1,,0,2,0,0,1,0,29072,1,23052,熐,0,0
9088,欻,27960,23053,1,,0,3,0,0,1,0,27451,1,23053,欻,0,1
9088,焮,8671,23054,1,,0,4,0,0,1,0,28974,1,23054,焮,0,0
9088,歘,9413,23055,1,,0,5,0,1,0,0,27480,1,23055,,0,0
9089,燦,6244,23056,1,,0,0,0,0,1,0,29158,1,23056,燦,0,1
9089,煣,27963,23057,1,,0,1,0,0,1,0,29027,1,23057,煣,0,0
9089,秌,30647,23058,1,,0,2,0,0,0,1,31180,1,23058,,0,0
9089,,43964,23059,1,,0,3,0,0,0,1,58908,0,23059,,0,0
909,憏,34296,23060,1,,0,0,0,1,0,0,24975,1,23060,,0,0
9090,籽,3338,23061,1,,0,0,0,0,1,0,31869,1,23061,籽,0,1
9090,糈,8631,23062,1,,0,1,0,0,1,0,31944,1,23062,糈,0,1
9090,粰,34296,23063,1,,0,2,0,1,0,0,31920,1,23063,,0,0
9093,糔,27968,23064,1,,0,0,0,0,1,0,31956,1,23064,糔,0,0
9094,粄,5986,23065,1,,0,0,0,0,1,0,31876,1,23065,粄,0,0
9094,粁,27970,23066,1,,0,1,0,0,1,0,31873,1,23066,粁,0,0
9097,粍,27971,23067,1,,0,0,0,0,1,0,31885,1,23067,粍,0,0
9097,粃,30652,23068,1,,0,1,0,0,0,1,31875,1,23068,,0,0
9097,籷,34296,23069,1,,0,2,0,1,0,0,31863,1,23069,,0,0
9099,糅,4282,23070,1,,0,0,0,0,1,0,31941,1,23070,糅,0,0
91,煩,8958,23071,1,,0,0,1,0,1,0,29033,1,23071,煩,0,1
91,堂,1101,23072,1,,0,1,0,0,1,0,22530,1,23072,堂,0,1
91,炳,2643,23073,1,,0,2,1,0,1,0,28851,1,23073,炳,0,1
91,煙,7019,23074,1,,0,3,1,0,1,0,29017,1,23074,煙,0,1
91,爐,1832,23075,1,,0,4,1,0,1,0,29200,1,23075,爐,0,1
91,炬,2700,23076,1,,0,5,1,0,1,0,28844,1,23076,炬,0,1
91,烾,29371,23077,1,,0,6,0,0,0,1,28926,1,23077,,0,0
91,烜,5240,23078,1,,0,7,1,0,1,0,28892,1,23078,烜,0,1
91,糯,3741,23079,1,,0,8,1,0,1,0,31983,1,23079,糯,0,1
91,坣,5970,23080,1,,0,9,0,1,0,0,22371,1,23080,,0,0
91,,37710,23081,1,,0,10,0,0,0,1,59678,0,23081,,0,0
910,懦,4149,23082,1,,0,0,0,0,1,0,25062,1,23082,懦,0,1
910,怲,27985,23083,1,,0,1,0,0,1,0,24626,1,23083,怲,0,0
910,忊,34296,23084,1,,0,2,0,1,0,0,24522,1,23084,,0,0
9107,甐,27987,23085,1,,0,0,0,0,1,0,29968,1,23085,甐,0,0
911,恒,1500,23086,1,,0,0,0,0,0,1,24658,1,23086,,0,1
911,恆,9569,23087,1,,0,1,0,0,1,0,24646,1,23087,恆,0,1
911,怔,4575,23088,1,,0,2,0,0,1,0,24596,1,23088,怔,0,1
911,愜,9169,23089,1,,0,3,0,0,1,0,24860,1,23089,愜,0,1
911,悱,5056,23090,1,,0,4,0,0,1,0,24753,1,23090,悱,0,1
911,恇,27991,23091,1,,0,5,0,0,1,0,24647,1,23091,恇,0,0
911,慪,5262,23092,1,,0,6,0,0,1,0,24938,1,23092,慪,0,1
911,愝,27993,23093,1,,0,7,0,0,1,0,24861,1,23093,愝,0,0
911,怌,27994,23094,1,,0,8,0,0,1,0,24588,1,23094,怌,0,0
911,忹,34296,23095,1,,0,9,0,1,0,0,24569,1,23095,,0,0
911,怇,34296,23096,1,,0,10,0,1,0,0,24583,1,23096,,0,0
911,恎,34296,23097,1,,0,11,0,1,0,0,24654,1,23097,,0,0
911,憈,34296,23098,1,,0,12,0,1,0,0,24968,1,23098,,0,0
913,悵,4277,23099,1,,0,0,0,0,1,0,24757,1,23099,悵,0,1
913,懅,27999,23100,1,,0,1,0,0,1,0,25029,1,23100,懅,0,0
913,忶,34296,23101,1,,0,2,0,1,0,0,24566,1,23101,,0,0
913,悿,27889,23102,1,,1,3,0,0,1,0,24767,1,23102,悿,0,0
913,蛍,34296,23103,1,,0,4,0,1,0,0,34509,1,23103,,0,0
9133,,57732,23104,1,,0,0,0,0,0,1,57728,0,23104,,0,0
914,悼,2502,23105,1,,0,0,0,0,1,0,24764,1,23105,悼,0,1
914,懾,2909,23106,1,,0,1,0,0,1,0,25086,1,23106,懾,0,1
914,怦,4295,23107,1,,0,2,0,0,1,0,24614,1,23107,怦,0,1
914,懮,28004,23108,1,,0,3,0,0,1,0,25070,1,23108,懮,0,0
914,憛,28005,23109,1,,0,4,0,0,1,0,24987,1,23109,憛,0,0
914,忓,34296,23110,1,,0,5,0,1,0,0,24531,1,23110,,0,0
9158,頖,9918,23111,1,,0,0,0,0,1,0,38934,1,23111,頖,0,0
916,悟,2301,23112,1,,0,0,0,0,1,0,24735,1,23112,悟,0,1
916,憯,28009,23113,1,,0,1,0,0,1,0,25007,1,23113,憯,0,0
916,愐,28009,23114,1,,0,2,0,0,1,0,24848,1,23114,愐,0,1
916,恓,7492,23115,1,,0,3,0,0,1,0,24659,1,23115,恓,0,1
916,怗,6637,23116,1,,0,4,0,0,1,0,24599,1,23116,怗,0,0
916,愊,28012,23117,1,,0,5,0,0,1,0,24842,1,23117,愊,0,0
9168,顲,28013,23118,1,,0,0,0,0,1,0,39026,1,23118,顲,0,0
917,慨,2181,23119,1,,0,0,0,0,1,0,24936,1,23119,慨,0,1
917,忨,28015,23120,1,,0,1,0,0,1,0,24552,1,23120,忨,0,0
918,懨,5355,23121,1,,0,0,0,0,1,0,25064,1,23121,懨,0,1
918,愩,28016,23122,1,,0,1,0,0,1,0,24873,1,23122,愩,0,0
918,愞,34296,23123,1,,0,2,0,1,0,0,24862,1,23123,,0,0
9180,炳,2643,23124,1,,0,0,0,0,1,0,28851,1,23124,炳,0,1
9180,烆,28019,23125,1,,0,1,0,0,1,0,28870,1,23125,烆,0,0
9180,燸,28020,23126,1,,0,2,0,0,1,0,29176,1,23126,燸,0,0
9180,炣,5898,23127,1,,0,3,0,0,0,1,28835,1,23127,,0,1
9180,灯,30649,23128,1,,0,4,0,0,0,1,28783,1,23128,,0,0
9180,爄,8946,23129,1,,0,5,0,1,0,0,29188,1,23129,,0,0
9181,煙,7019,23130,1,,0,0,0,0,1,0,29017,1,23130,煙,0,1
9181,爐,1832,23131,1,,0,1,0,0,1,0,29200,1,23131,爐,0,1
9181,炬,2700,23132,1,,0,2,0,0,1,0,28844,1,23132,炬,0,1
9181,烜,5240,23133,1,,0,3,0,0,1,0,28892,1,23133,烜,0,1
9181,烴,4751,23134,1,,0,4,0,0,1,0,28916,1,23134,烴,0,1
9181,熰,28027,23135,1,,0,5,0,0,1,0,29104,1,23135,熰,0,0
9181,炡,9244,23136,1,,0,6,0,0,1,0,28833,1,23136,炡,0,0
9181,灴,7873,23137,1,,0,7,0,0,1,0,28788,1,23137,灴,0,0
9181,爧,28030,23138,1,,0,8,0,0,1,0,29223,1,23138,爧,0,0
9181,爏,9604,23139,1,,0,9,0,0,0,1,29199,1,23139,,0,0
9181,烥,34296,23140,1,,0,10,0,1,0,0,28901,1,23140,,0,0
9183,烼,28033,23141,1,,0,0,0,0,1,0,28924,1,23141,烼,0,0
9183,燯,34296,23142,1,,0,1,0,1,0,0,29167,1,23142,,0,0
9183,爈,34296,23143,1,,0,2,0,1,0,0,29192,1,23143,,0,0
9184,焯,4059,23144,1,,0,0,0,0,1,0,28975,1,23144,焯,0,1
9184,敥,28036,23145,1,,0,1,0,0,1,0,25957,1,23145,敥,0,0
9184,燂,8955,23146,1,,0,2,0,0,1,0,29122,1,23146,燂,0,0
9184,,43443,23147,1,,0,3,0,0,0,1,59749,0,23147,,0,0
9186,煔,28038,23148,1,,0,0,0,0,1,0,29012,1,23148,煔,0,0
9186,焐,5433,23149,1,,0,1,0,0,1,0,28944,1,23149,焐,0,1
9186,熸,28039,23150,1,,0,2,0,0,1,0,29112,1,23150,熸,0,0
9186,煏,30648,23151,1,,0,3,0,0,0,1,29007,1,23151,,0,0
9186,炻,7671,23152,1,,0,4,0,0,0,1,28859,1,23152,,0,1
9186,炶,34296,23153,1,,0,5,0,1,0,0,28854,1,23153,,0,0
9187,爖,30647,23154,1,,0,0,0,0,0,1,29206,1,23154,,0,0
9188,類,6996,23155,1,,0,0,0,0,1,0,39006,1,23155,類,0,1
9188,煩,8958,23156,1,,0,1,0,0,1,0,29033,1,23156,煩,0,1
9188,顃,28045,23157,1,,0,2,0,0,1,0,38979,1,23157,顃,0,0
9188,煗,35982,23158,1,,0,3,0,0,0,1,29015,1,23158,,0,0
9188,,43559,23159,1,,0,4,0,0,0,1,59557,0,23159,,0,0
9188,熕,34296,23160,1,,0,5,0,1,0,0,29077,1,23160,,0,0
9189,熛,28048,23161,1,,0,0,0,0,1,0,29083,1,23161,熛,0,1
9189,炋,30645,23162,1,,0,1,0,0,0,1,28811,1,23162,,0,0
9189,,44043,23163,1,,0,2,0,0,0,1,58776,0,23163,,0,0
919,慄,7968,23164,1,,0,0,0,0,1,0,24900,1,23164,慄,0,0
919,慓,7409,23165,1,,0,1,0,0,1,0,24915,1,23165,慓,0,0
919,憟,28051,23166,1,,0,2,0,0,1,0,24991,1,23166,憟,0,0
919,怀,28052,23167,1,,0,3,0,0,1,0,24576,1,23167,怀,0,0
919,,55795,23168,1,,0,4,0,0,0,1,57834,0,23168,,0,0
9190,糯,3741,23169,1,,0,0,0,0,1,0,31983,1,23169,糯,0,1
9190,糲,5600,23170,1,,0,1,0,0,1,0,31986,1,23170,糲,0,1
9190,粫,34296,23171,1,,0,2,0,1,0,0,31915,1,23171,,0,0
9190,糥,9682,23172,1,,0,3,0,1,0,0,31973,1,23172,,0,0
9191,粔,28057,23173,1,,0,0,0,0,1,0,31892,1,23173,粔,0,0
9191,糎,28057,23174,1,,0,1,0,0,1,0,31950,1,23174,糎,0,0
9191,,37693,23175,1,,0,2,0,0,0,1,59878,0,23175,,0,0
9191,,43769,23176,1,,0,3,0,0,0,1,59214,0,23176,,0,0
9193,粻,28058,23177,1,,0,0,0,0,1,0,31931,1,23177,粻,0,0
9194,粳,4443,23178,1,粳,1,0,0,0,1,0,31923,1,23178,粳,0,1
9195,粳,4443,23179,1,,0,0,0,0,1,0,31923,1,23179,粳,0,1
9196,粘,2632,23180,1,,0,0,0,0,1,0,31896,1,23180,粘,0,1
9196,粨,9065,23181,1,,0,1,0,0,1,0,31912,1,23181,粨,0,0
9196,粞,7101,23182,1,,0,2,0,0,1,0,31902,1,23182,粞,0,1
9196,糆,34296,23183,1,,0,3,0,1,0,0,31942,1,23183,,0,0
9196,糣,34296,23184,1,,0,4,0,1,0,0,31971,1,23184,,0,0
9197,虩,28065,23185,1,,0,0,0,0,1,0,34409,1,23185,虩,0,0
9198,纇,10097,23186,1,,0,0,0,0,1,0,32391,1,23186,纇,0,0
9198,頪,34296,23187,1,,0,1,0,1,0,0,38954,1,23187,,0,0
92,判,715,23188,1,,0,0,1,0,1,0,21028,1,23188,判,0,1
92,削,2105,23189,1,,0,1,1,0,1,0,21066,1,23189,削,0,1
92,脊,6205,23190,1,脊,1,2,1,0,1,0,33034,1,23190,脊,0,1
92,爍,3178,23191,1,,0,3,1,0,1,0,29197,1,23191,爍,0,1
92,粼,4362,23192,1,,0,4,1,0,1,0,31932,1,23192,粼,0,1
92,亃,28087,23193,1,,0,5,1,0,1,0,20099,1,23193,亃,0,0
92,剡,5879,23194,1,,0,6,1,0,1,0,21089,1,23194,剡,0,1
92,煓,28099,23195,1,,0,7,1,0,1,0,29011,1,23195,煓,0,1
92,爉,30638,23196,1,,0,8,1,0,0,1,29193,1,23196,,0,0
92,灿,30638,23197,1,,0,9,1,0,0,1,28799,1,23197,,0,0
920,常,225,23198,1,,0,0,0,0,1,0,24120,1,23198,常,0,1
920,尚,851,23199,1,,0,1,0,0,1,0,23578,1,23199,尚,0,1
920,肖,1581,23200,1,,0,2,0,0,1,0,32918,1,23200,肖,0,1
920,脊,6205,23201,1,,0,3,0,0,1,0,33034,1,23201,脊,0,1
920,惻,4660,23202,1,,0,4,0,0,1,0,24827,1,23202,惻,0,1
920,惴,4396,23203,1,,0,5,0,0,1,0,24820,1,23203,惴,0,1
920,懰,28081,23204,1,,0,6,0,0,1,0,25072,1,23204,懰,0,0
920,揱,28082,23205,1,,0,7,0,0,1,0,25585,1,23205,揱,0,0
920,帣,28083,23206,1,,0,8,0,0,1,0,24099,1,23206,帣,0,0
920,悧,30625,23207,1,,0,9,0,0,0,1,24743,1,23207,,0,0
920,尙,7118,23208,1,,0,10,0,1,0,0,23577,1,23208,,0,0
9200,削,2105,23209,1,,0,0,0,0,1,0,21066,1,23209,削,0,1
9203,粼,4362,23210,1,,0,0,0,0,1,0,31932,1,23210,粼,0,1
9203,,37691,23211,1,,0,1,0,0,0,1,60596,0,23211,,0,0
9207,亃,28087,23212,1,,0,0,0,0,1,0,20099,1,23212,亃,0,0
921,雀,2516,23213,1,,0,0,0,0,1,0,38592,1,23213,雀,0,1
921,愷,7358,23214,1,,0,1,0,0,1,0,24887,1,23214,愷,0,1
921,慛,28090,23215,1,,0,2,0,0,1,0,24923,1,23215,慛,0,0
9220,削,2105,23216,1,削,1,0,0,0,1,0,21066,1,23216,削,0,1
9230,鵥,34296,23217,1,,0,0,0,1,0,0,40293,1,23217,,0,0
